"仓库(填写编号，例如001,002)",物流方式（填写名称，比如Fedex Ground）,国家简码,邮编起,邮编止,属性(填写数字：0普通 1偏远 2超级偏远),备注
004,MBB DEUPS,,ES_21591,,3,,
004,MBB DEUPS,,ES_21592,,3,,
004,MBB DEUPS,,ES_21593,,3,,
004,MBB DEUPS,,ES_21594,,3,,
004,MBB DEUPS,,ES_21595,,3,,
004,MBB DEUPS,,ES_21609,,3,,
004,MBB DEUPS,,ES_2161,,3,,
004,MBB DEUPS,,ES_2162,,3,,
004,MBB DEUPS,,ES_2163,,3,,
004,MBB DEUPS,,ES_2164,,3,,
004,MBB DEUPS,,ES_2165,,3,,
004,MBB DEUPS,,ES_2166,,3,,
004,MBB DEUPS,,ES_2167,,3,,
004,MBB DEUPS,,ES_2168,,3,,
004,MBB DEUPS,,ES_2169,,3,,
004,MBB DEUPS,,ES_21700,,3,,
004,MBB DEUPS,,ES_21720,,3,,
004,MBB DEUPS,,ES_2174,,3,,
004,MBB DEUPS,,ES_2175,,3,,
004,MBB DEUPS,,ES_21760,,3,,
004,MBB DEUPS,,ES_21811,,3,,
004,MBB DEUPS,,ES_21812,,3,,
004,MBB DEUPS,,ES_21813,,3,,
004,MBB DEUPS,,ES_21814,,3,,
004,MBB DEUPS,,ES_21815,,3,,
004,MBB DEUPS,,ES_21816,,3,,
004,MBB DEUPS,,ES_21817,,3,,
004,MBB DEUPS,,ES_21818,,3,,
004,MBB DEUPS,,ES_21819,,3,,
004,MBB DEUPS,,ES_2182,,3,,
004,MBB DEUPS,,ES_2183,,3,,
004,MBB DEUPS,,ES_2184,,3,,
004,MBB DEUPS,,ES_2185,,3,,
004,MBB DEUPS,,ES_2186,,3,,
004,MBB DEUPS,,ES_2187,,3,,
004,MBB DEUPS,,ES_2188,,3,,
004,MBB DEUPS,,ES_2189,,3,,
004,MBB DEUPS,,ES_219,,3,,
004,MBB DEUPS,,ES_2210,,3,,
004,MBB DEUPS,,ES_22111,,3,,
004,MBB DEUPS,,ES_22114,,3,,
004,MBB DEUPS,,ES_22115,,3,,
004,MBB DEUPS,,ES_22116,,3,,
004,MBB DEUPS,,ES_22117,,3,,
004,MBB DEUPS,,ES_22118,,3,,
004,MBB DEUPS,,ES_22119,,3,,
004,MBB DEUPS,,ES_2212,,3,,
004,MBB DEUPS,,ES_22131,,3,,
004,MBB DEUPS,,ES_22132,,3,,
004,MBB DEUPS,,ES_22133,,3,,
004,MBB DEUPS,,ES_22135,,3,,
004,MBB DEUPS,,ES_22136,,3,,
004,MBB DEUPS,,ES_22137,,3,,
004,MBB DEUPS,,ES_22138,,3,,
004,MBB DEUPS,,ES_22139,,3,,
004,MBB DEUPS,,ES_22141,,3,,
004,MBB DEUPS,,ES_22142,,3,,
004,MBB DEUPS,,ES_22143,,3,,
004,MBB DEUPS,,ES_22144,,3,,
004,MBB DEUPS,,ES_22145,,3,,
004,MBB DEUPS,,ES_22146,,3,,
004,MBB DEUPS,,ES_22147,,3,,
004,MBB DEUPS,,ES_22148,,3,,
004,MBB DEUPS,,ES_22149,,3,,
004,MBB DEUPS,,ES_2215,,3,,
004,MBB DEUPS,,ES_22160,,3,,
004,MBB DEUPS,,ES_22163,,3,,
004,MBB DEUPS,,ES_22164,,3,,
004,MBB DEUPS,,ES_22165,,3,,
004,MBB DEUPS,,ES_22166,,3,,
004,MBB DEUPS,,ES_22167,,3,,
004,MBB DEUPS,,ES_22168,,3,,
004,MBB DEUPS,,ES_22169,,3,,
004,MBB DEUPS,,ES_2217,,3,,
004,MBB DEUPS,,ES_2218,,3,,
004,MBB DEUPS,,ES_2219,,3,,
004,MBB DEUPS,,ES_2220,,3,,
004,MBB DEUPS,,ES_22210,,3,,
004,MBB DEUPS,,ES_22212,,3,,
004,MBB DEUPS,,ES_22213,,3,,
004,MBB DEUPS,,ES_22214,,3,,
004,MBB DEUPS,,ES_22215,,3,,
004,MBB DEUPS,,ES_22216,,3,,
004,MBB DEUPS,,ES_22217,,3,,
004,MBB DEUPS,,ES_22218,,3,,
004,MBB DEUPS,,ES_22219,,3,,
004,MBB DEUPS,,ES_2222,,3,,
004,MBB DEUPS,,ES_2223,,3,,
004,MBB DEUPS,,ES_2224,,3,,
004,MBB DEUPS,,ES_22250,,3,,
004,MBB DEUPS,,ES_22251,,3,,
004,MBB DEUPS,,ES_22252,,3,,
004,MBB DEUPS,,ES_22253,,3,,
004,MBB DEUPS,,ES_22255,,3,,
004,MBB DEUPS,,ES_22256,,3,,
004,MBB DEUPS,,ES_22257,,3,,
004,MBB DEUPS,,ES_22258,,3,,
004,MBB DEUPS,,ES_22259,,3,,
004,MBB DEUPS,,ES_2226,,3,,
004,MBB DEUPS,,ES_2227,,3,,
004,MBB DEUPS,,ES_22280,,3,,
004,MBB DEUPS,,ES_22281,,3,,
004,MBB DEUPS,,ES_22283,,3,,
004,MBB DEUPS,,ES_2231,,3,,
004,MBB DEUPS,,ES_2232,,3,,
004,MBB DEUPS,,ES_2233,,3,,
004,MBB DEUPS,,ES_2234,,3,,
004,MBB DEUPS,,ES_2235,,3,,
004,MBB DEUPS,,ES_2236,,3,,
004,MBB DEUPS,,ES_2237,,3,,
004,MBB DEUPS,,ES_2238,,3,,
004,MBB DEUPS,,ES_22390,,3,,
004,MBB DEUPS,,ES_22391,,3,,
004,MBB DEUPS,,ES_22392,,3,,
004,MBB DEUPS,,ES_22393,,3,,
004,MBB DEUPS,,ES_22394,,3,,
004,MBB DEUPS,,ES_22395,,3,,
004,MBB DEUPS,,ES_2241,,3,,
004,MBB DEUPS,,ES_22420,,3,,
004,MBB DEUPS,,ES_22421,,3,,
004,MBB DEUPS,,ES_22422,,3,,
004,MBB DEUPS,,ES_22423,,3,,
004,MBB DEUPS,,ES_22424,,3,,
004,MBB DEUPS,,ES_22426,,3,,
004,MBB DEUPS,,ES_22427,,3,,
004,MBB DEUPS,,ES_22428,,3,,
004,MBB DEUPS,,ES_22429,,3,,
004,MBB DEUPS,,ES_2243,,3,,
004,MBB DEUPS,,ES_2244,,3,,
004,MBB DEUPS,,ES_2245,,3,,
004,MBB DEUPS,,ES_2246,,3,,
004,MBB DEUPS,,ES_2247,,3,,
004,MBB DEUPS,,ES_2248,,3,,
004,MBB DEUPS,,ES_2249,,3,,
004,MBB DEUPS,,ES_22501,,3,,
004,MBB DEUPS,,ES_22502,,3,,
004,MBB DEUPS,,ES_22503,,3,,
004,MBB DEUPS,,ES_22504,,3,,
004,MBB DEUPS,,ES_22505,,3,,
004,MBB DEUPS,,ES_22506,,3,,
004,MBB DEUPS,,ES_22507,,3,,
004,MBB DEUPS,,ES_22508,,3,,
004,MBB DEUPS,,ES_22509,,3,,
004,MBB DEUPS,,ES_22510,,3,,
004,MBB DEUPS,,ES_22511,,3,,
004,MBB DEUPS,,ES_22512,,3,,
004,MBB DEUPS,,ES_22513,,3,,
004,MBB DEUPS,,ES_22514,,3,,
004,MBB DEUPS,,ES_22528,,3,,
004,MBB DEUPS,,ES_22529,,3,,
004,MBB DEUPS,,ES_22530,,3,,
004,MBB DEUPS,,ES_22532,,3,,
004,MBB DEUPS,,ES_22533,,3,,
004,MBB DEUPS,,ES_22534,,3,,
004,MBB DEUPS,,ES_22535,,3,,
004,MBB DEUPS,,ES_22536,,3,,
004,MBB DEUPS,,ES_22537,,3,,
004,MBB DEUPS,,ES_22538,,3,,
004,MBB DEUPS,,ES_22539,,3,,
004,MBB DEUPS,,ES_2254,,3,,
004,MBB DEUPS,,ES_2255,,3,,
004,MBB DEUPS,,ES_2256,,3,,
004,MBB DEUPS,,ES_2257,,3,,
004,MBB DEUPS,,ES_2258,,3,,
004,MBB DEUPS,,ES_2259,,3,,
004,MBB DEUPS,,ES_22609,,3,,
004,MBB DEUPS,,ES_2261,,3,,
004,MBB DEUPS,,ES_2262,,3,,
004,MBB DEUPS,,ES_2263,,3,,
004,MBB DEUPS,,ES_2264,,3,,
004,MBB DEUPS,,ES_2265,,3,,
004,MBB DEUPS,,ES_22660,,3,,
004,MBB DEUPS,,ES_22661,,3,,
004,MBB DEUPS,,ES_22662,,3,,
004,MBB DEUPS,,ES_22663,,3,,
004,MBB DEUPS,,ES_22664,,3,,
004,MBB DEUPS,,ES_22665,,3,,
004,MBB DEUPS,,ES_22666,,3,,
004,MBB DEUPS,,ES_22709,,3,,
004,MBB DEUPS,,ES_2271,,3,,
004,MBB DEUPS,,ES_2272,,3,,
004,MBB DEUPS,,ES_2273,,3,,
004,MBB DEUPS,,ES_2274,,3,,
004,MBB DEUPS,,ES_2275,,3,,
004,MBB DEUPS,,ES_2276,,3,,
004,MBB DEUPS,,ES_2277,,3,,
004,MBB DEUPS,,ES_2278,,3,,
004,MBB DEUPS,,ES_2279,,3,,
004,MBB DEUPS,,ES_228,,3,,
004,MBB DEUPS,,ES_229,,3,,
004,MBB DEUPS,,ES_2310,,3,,
004,MBB DEUPS,,ES_2311,,3,,
004,MBB DEUPS,,ES_2312,,3,,
004,MBB DEUPS,,ES_2313,,3,,
004,MBB DEUPS,,ES_2314,,3,,
004,MBB DEUPS,,ES_2315,,3,,
004,MBB DEUPS,,ES_2316,,3,,
004,MBB DEUPS,,ES_2317,,3,,
004,MBB DEUPS,,ES_2318,,3,,
004,MBB DEUPS,,ES_23190,,3,,
004,MBB DEUPS,,ES_23191,,3,,
004,MBB DEUPS,,ES_23192,,3,,
004,MBB DEUPS,,ES_23193,,3,,
004,MBB DEUPS,,ES_23194,,3,,
004,MBB DEUPS,,ES_23195,,3,,
004,MBB DEUPS,,ES_23196,,3,,
004,MBB DEUPS,,ES_23211,,3,,
004,MBB DEUPS,,ES_23212,,3,,
004,MBB DEUPS,,ES_23213,,3,,
004,MBB DEUPS,,ES_23214,,3,,
004,MBB DEUPS,,ES_23215,,3,,
004,MBB DEUPS,,ES_23216,,3,,
004,MBB DEUPS,,ES_23217,,3,,
004,MBB DEUPS,,ES_23218,,3,,
004,MBB DEUPS,,ES_23219,,3,,
004,MBB DEUPS,,ES_2322,,3,,
004,MBB DEUPS,,ES_2323,,3,,
004,MBB DEUPS,,ES_2324,,3,,
004,MBB DEUPS,,ES_2325,,3,,
004,MBB DEUPS,,ES_2326,,3,,
004,MBB DEUPS,,ES_2327,,3,,
004,MBB DEUPS,,ES_2328,,3,,
004,MBB DEUPS,,ES_23290,,3,,
004,MBB DEUPS,,ES_23291,,3,,
004,MBB DEUPS,,ES_23292,,3,,
004,MBB DEUPS,,ES_23293,,3,,
004,MBB DEUPS,,ES_23294,,3,,
004,MBB DEUPS,,ES_23295,,3,,
004,MBB DEUPS,,ES_23296,,3,,
004,MBB DEUPS,,ES_23297,,3,,
004,MBB DEUPS,,ES_23298,,3,,
004,MBB DEUPS,,ES_2331,,3,,
004,MBB DEUPS,,ES_2332,,3,,
004,MBB DEUPS,,ES_2333,,3,,
004,MBB DEUPS,,ES_2334,,3,,
004,MBB DEUPS,,ES_2335,,3,,
004,MBB DEUPS,,ES_2336,,3,,
004,MBB DEUPS,,ES_2337,,3,,
004,MBB DEUPS,,ES_2338,,3,,
004,MBB DEUPS,,ES_23390,,3,,
004,MBB DEUPS,,ES_23391,,3,,
004,MBB DEUPS,,ES_23392,,3,,
004,MBB DEUPS,,ES_23393,,3,,
004,MBB DEUPS,,ES_2341,,3,,
004,MBB DEUPS,,ES_2342,,3,,
004,MBB DEUPS,,ES_23430,,3,,
004,MBB DEUPS,,ES_2345,,3,,
004,MBB DEUPS,,ES_2346,,3,,
004,MBB DEUPS,,ES_2347,,3,,
004,MBB DEUPS,,ES_2348,,3,,
004,MBB DEUPS,,ES_23499,,3,,
004,MBB DEUPS,,ES_23509,,3,,
004,MBB DEUPS,,ES_2351,,3,,
004,MBB DEUPS,,ES_2352,,3,,
004,MBB DEUPS,,ES_2353,,3,,
004,MBB DEUPS,,ES_2354,,3,,
004,MBB DEUPS,,ES_2355,,3,,
004,MBB DEUPS,,ES_2356,,3,,
004,MBB DEUPS,,ES_2357,,3,,
004,MBB DEUPS,,ES_2358,,3,,
004,MBB DEUPS,,ES_23590,,3,,
004,MBB DEUPS,,ES_23591,,3,,
004,MBB DEUPS,,ES_23592,,3,,
004,MBB DEUPS,,ES_2361,,3,,
004,MBB DEUPS,,ES_23621,,3,,
004,MBB DEUPS,,ES_23622,,3,,
004,MBB DEUPS,,ES_23623,,3,,
004,MBB DEUPS,,ES_23624,,3,,
004,MBB DEUPS,,ES_23625,,3,,
004,MBB DEUPS,,ES_23626,,3,,
004,MBB DEUPS,,ES_23627,,3,,
004,MBB DEUPS,,ES_23628,,3,,
004,MBB DEUPS,,ES_23629,,3,,
004,MBB DEUPS,,ES_2363,,3,,
004,MBB DEUPS,,ES_23649,,3,,
004,MBB DEUPS,,ES_23657,,3,,
004,MBB DEUPS,,ES_23658,,3,,
004,MBB DEUPS,,ES_23659,,3,,
004,MBB DEUPS,,ES_23669,,3,,
004,MBB DEUPS,,ES_23670,,3,,
004,MBB DEUPS,,ES_23684,,3,,
004,MBB DEUPS,,ES_23685,,3,,
004,MBB DEUPS,,ES_23686,,3,,
004,MBB DEUPS,,ES_23687,,3,,
004,MBB DEUPS,,ES_23688,,3,,
004,MBB DEUPS,,ES_23689,,3,,
004,MBB DEUPS,,ES_23690,,3,,
004,MBB DEUPS,,ES_23691,,3,,
004,MBB DEUPS,,ES_23692,,3,,
004,MBB DEUPS,,ES_23693,,3,,
004,MBB DEUPS,,ES_23711,,3,,
004,MBB DEUPS,,ES_23712,,3,,
004,MBB DEUPS,,ES_23713,,3,,
004,MBB DEUPS,,ES_23714,,3,,
004,MBB DEUPS,,ES_23715,,3,,
004,MBB DEUPS,,ES_23716,,3,,
004,MBB DEUPS,,ES_23717,,3,,
004,MBB DEUPS,,ES_23718,,3,,
004,MBB DEUPS,,ES_23719,,3,,
004,MBB DEUPS,,ES_2372,,3,,
004,MBB DEUPS,,ES_23730,,3,,
004,MBB DEUPS,,ES_23746,,3,,
004,MBB DEUPS,,ES_23747,,3,,
004,MBB DEUPS,,ES_23748,,3,,
004,MBB DEUPS,,ES_23749,,3,,
004,MBB DEUPS,,ES_2375,,3,,
004,MBB DEUPS,,ES_2376,,3,,
004,MBB DEUPS,,ES_2377,,3,,
004,MBB DEUPS,,ES_2378,,3,,
004,MBB DEUPS,,ES_2379,,3,,
004,MBB DEUPS,,ES_238,,3,,
004,MBB DEUPS,,ES_239,,3,,
004,MBB DEUPS,,ES_2410,,3,,
004,MBB DEUPS,,ES_2411,,3,,
004,MBB DEUPS,,ES_2412,,3,,
004,MBB DEUPS,,ES_2413,,3,,
004,MBB DEUPS,,ES_24140,,3,,
004,MBB DEUPS,,ES_24141,,3,,
004,MBB DEUPS,,ES_24142,,3,,
004,MBB DEUPS,,ES_24143,,3,,
004,MBB DEUPS,,ES_24144,,3,,
004,MBB DEUPS,,ES_24145,,3,,
004,MBB DEUPS,,ES_24146,,3,,
004,MBB DEUPS,,ES_24149,,3,,
004,MBB DEUPS,,ES_24152,,3,,
004,MBB DEUPS,,ES_24153,,3,,
004,MBB DEUPS,,ES_24154,,3,,
004,MBB DEUPS,,ES_24155,,3,,
004,MBB DEUPS,,ES_24156,,3,,
004,MBB DEUPS,,ES_24157,,3,,
004,MBB DEUPS,,ES_24158,,3,,
004,MBB DEUPS,,ES_24159,,3,,
004,MBB DEUPS,,ES_2416,,3,,
004,MBB DEUPS,,ES_2417,,3,,
004,MBB DEUPS,,ES_2418,,3,,
004,MBB DEUPS,,ES_24190,,3,,
004,MBB DEUPS,,ES_24191,,3,,
004,MBB DEUPS,,ES_24192,,3,,
004,MBB DEUPS,,ES_24193,,3,,
004,MBB DEUPS,,ES_24194,,3,,
004,MBB DEUPS,,ES_24195,,3,,
004,MBB DEUPS,,ES_24196,,3,,
004,MBB DEUPS,,ES_24197,,3,,
004,MBB DEUPS,,ES_24199,,3,,
004,MBB DEUPS,,ES_2420,,3,,
004,MBB DEUPS,,ES_2421,,3,,
004,MBB DEUPS,,ES_2422,,3,,
004,MBB DEUPS,,ES_24230,,3,,
004,MBB DEUPS,,ES_24232,,3,,
004,MBB DEUPS,,ES_24233,,3,,
004,MBB DEUPS,,ES_24234,,3,,
004,MBB DEUPS,,ES_24235,,3,,
004,MBB DEUPS,,ES_24236,,3,,
004,MBB DEUPS,,ES_24237,,3,,
004,MBB DEUPS,,ES_24238,,3,,
004,MBB DEUPS,,ES_24239,,3,,
004,MBB DEUPS,,ES_2424,,3,,
004,MBB DEUPS,,ES_24250,,3,,
004,MBB DEUPS,,ES_24251,,3,,
004,MBB DEUPS,,ES_24252,,3,,
004,MBB DEUPS,,ES_24253,,3,,
004,MBB DEUPS,,ES_24254,,3,,
004,MBB DEUPS,,ES_24256,,3,,
004,MBB DEUPS,,ES_24257,,3,,
004,MBB DEUPS,,ES_24258,,3,,
004,MBB DEUPS,,ES_24259,,3,,
004,MBB DEUPS,,ES_2426,,3,,
004,MBB DEUPS,,ES_2427,,3,,
004,MBB DEUPS,,ES_2428,,3,,
004,MBB DEUPS,,ES_24290,,3,,
004,MBB DEUPS,,ES_24291,,3,,
004,MBB DEUPS,,ES_24292,,3,,
004,MBB DEUPS,,ES_24293,,3,,
004,MBB DEUPS,,ES_24294,,3,,
004,MBB DEUPS,,ES_2431,,3,,
004,MBB DEUPS,,ES_2432,,3,,
004,MBB DEUPS,,ES_2433,,3,,
004,MBB DEUPS,,ES_2434,,3,,
004,MBB DEUPS,,ES_2435,,3,,
004,MBB DEUPS,,ES_24360,,3,,
004,MBB DEUPS,,ES_24361,,3,,
004,MBB DEUPS,,ES_24362,,3,,
004,MBB DEUPS,,ES_24363,,3,,
004,MBB DEUPS,,ES_24364,,3,,
004,MBB DEUPS,,ES_24366,,3,,
004,MBB DEUPS,,ES_24367,,3,,
004,MBB DEUPS,,ES_24368,,3,,
004,MBB DEUPS,,ES_24369,,3,,
004,MBB DEUPS,,ES_2437,,3,,
004,MBB DEUPS,,ES_2438,,3,,
004,MBB DEUPS,,ES_24390,,3,,
004,MBB DEUPS,,ES_24391,,3,,
004,MBB DEUPS,,ES_24392,,3,,
004,MBB DEUPS,,ES_24393,,3,,
004,MBB DEUPS,,ES_24394,,3,,
004,MBB DEUPS,,ES_24395,,3,,
004,MBB DEUPS,,ES_24396,,3,,
004,MBB DEUPS,,ES_24397,,3,,
004,MBB DEUPS,,ES_24398,,3,,
004,MBB DEUPS,,ES_24411,,3,,
004,MBB DEUPS,,ES_24412,,3,,
004,MBB DEUPS,,ES_24413,,3,,
004,MBB DEUPS,,ES_24414,,3,,
004,MBB DEUPS,,ES_24415,,3,,
004,MBB DEUPS,,ES_24416,,3,,
004,MBB DEUPS,,ES_24417,,3,,
004,MBB DEUPS,,ES_24418,,3,,
004,MBB DEUPS,,ES_24419,,3,,
004,MBB DEUPS,,ES_2442,,3,,
004,MBB DEUPS,,ES_2443,,3,,
004,MBB DEUPS,,ES_2444,,3,,
004,MBB DEUPS,,ES_24450,,3,,
004,MBB DEUPS,,ES_24451,,3,,
004,MBB DEUPS,,ES_24452,,3,,
004,MBB DEUPS,,ES_24453,,3,,
004,MBB DEUPS,,ES_24454,,3,,
004,MBB DEUPS,,ES_24455,,3,,
004,MBB DEUPS,,ES_24456,,3,,
004,MBB DEUPS,,ES_24457,,3,,
004,MBB DEUPS,,ES_24459,,3,,
004,MBB DEUPS,,ES_2446,,3,,
004,MBB DEUPS,,ES_2447,,3,,
004,MBB DEUPS,,ES_2448,,3,,
004,MBB DEUPS,,ES_2449,,3,,
004,MBB DEUPS,,ES_245,,3,,
004,MBB DEUPS,,ES_246,,3,,
004,MBB DEUPS,,ES_2471,,3,,
004,MBB DEUPS,,ES_2472,,3,,
004,MBB DEUPS,,ES_2473,,3,,
004,MBB DEUPS,,ES_24740,,3,,
004,MBB DEUPS,,ES_24741,,3,,
004,MBB DEUPS,,ES_24742,,3,,
004,MBB DEUPS,,ES_24743,,3,,
004,MBB DEUPS,,ES_24744,,3,,
004,MBB DEUPS,,ES_24745,,3,,
004,MBB DEUPS,,ES_24746,,3,,
004,MBB DEUPS,,ES_2476,,3,,
004,MBB DEUPS,,ES_2477,,3,,
004,MBB DEUPS,,ES_2478,,3,,
004,MBB DEUPS,,ES_2479,,3,,
004,MBB DEUPS,,ES_2480,,3,,
004,MBB DEUPS,,ES_2481,,3,,
004,MBB DEUPS,,ES_2482,,3,,
004,MBB DEUPS,,ES_2483,,3,,
004,MBB DEUPS,,ES_2484,,3,,
004,MBB DEUPS,,ES_2485,,3,,
004,MBB DEUPS,,ES_2486,,3,,
004,MBB DEUPS,,ES_2487,,3,,
004,MBB DEUPS,,ES_2488,,3,,
004,MBB DEUPS,,ES_24890,,3,,
004,MBB DEUPS,,ES_24891,,3,,
004,MBB DEUPS,,ES_24892,,3,,
004,MBB DEUPS,,ES_24893,,3,,
004,MBB DEUPS,,ES_24894,,3,,
004,MBB DEUPS,,ES_24896,,3,,
004,MBB DEUPS,,ES_24897,,3,,
004,MBB DEUPS,,ES_24898,,3,,
004,MBB DEUPS,,ES_24899,,3,,
004,MBB DEUPS,,ES_2490,,3,,
004,MBB DEUPS,,ES_24911,,3,,
004,MBB DEUPS,,ES_24912,,3,,
004,MBB DEUPS,,ES_24913,,3,,
004,MBB DEUPS,,ES_24914,,3,,
004,MBB DEUPS,,ES_24915,,3,,
004,MBB DEUPS,,ES_24916,,3,,
004,MBB DEUPS,,ES_24917,,3,,
004,MBB DEUPS,,ES_24918,,3,,
004,MBB DEUPS,,ES_24919,,3,,
004,MBB DEUPS,,ES_2492,,3,,
004,MBB DEUPS,,ES_2493,,3,,
004,MBB DEUPS,,ES_2494,,3,,
004,MBB DEUPS,,ES_2495,,3,,
004,MBB DEUPS,,ES_2496,,3,,
004,MBB DEUPS,,ES_2497,,3,,
004,MBB DEUPS,,ES_2498,,3,,
004,MBB DEUPS,,ES_2499,,3,,
004,MBB DEUPS,,ES_25101,,3,,
004,MBB DEUPS,,ES_25102,,3,,
004,MBB DEUPS,,ES_25103,,3,,
004,MBB DEUPS,,ES_25104,,3,,
004,MBB DEUPS,,ES_25105,,3,,
004,MBB DEUPS,,ES_25106,,3,,
004,MBB DEUPS,,ES_25107,,3,,
004,MBB DEUPS,,ES_25108,,3,,
004,MBB DEUPS,,ES_25111,,3,,
004,MBB DEUPS,,ES_25112,,3,,
004,MBB DEUPS,,ES_25113,,3,,
004,MBB DEUPS,,ES_25114,,3,,
004,MBB DEUPS,,ES_25115,,3,,
004,MBB DEUPS,,ES_25117,,3,,
004,MBB DEUPS,,ES_25118,,3,,
004,MBB DEUPS,,ES_25119,,3,,
004,MBB DEUPS,,ES_25120,,3,,
004,MBB DEUPS,,ES_25121,,3,,
004,MBB DEUPS,,ES_25122,,3,,
004,MBB DEUPS,,ES_25126,,3,,
004,MBB DEUPS,,ES_25127,,3,,
004,MBB DEUPS,,ES_25128,,3,,
004,MBB DEUPS,,ES_25129,,3,,
004,MBB DEUPS,,ES_2513,,3,,
004,MBB DEUPS,,ES_2514,,3,,
004,MBB DEUPS,,ES_25150,,3,,
004,MBB DEUPS,,ES_25151,,3,,
004,MBB DEUPS,,ES_25153,,3,,
004,MBB DEUPS,,ES_25154,,3,,
004,MBB DEUPS,,ES_25155,,3,,
004,MBB DEUPS,,ES_25156,,3,,
004,MBB DEUPS,,ES_25157,,3,,
004,MBB DEUPS,,ES_25158,,3,,
004,MBB DEUPS,,ES_25159,,3,,
004,MBB DEUPS,,ES_25161,,3,,
004,MBB DEUPS,,ES_25162,,3,,
004,MBB DEUPS,,ES_25163,,3,,
004,MBB DEUPS,,ES_25164,,3,,
004,MBB DEUPS,,ES_25165,,3,,
004,MBB DEUPS,,ES_25166,,3,,
004,MBB DEUPS,,ES_25167,,3,,
004,MBB DEUPS,,ES_25169,,3,,
004,MBB DEUPS,,ES_2517,,3,,
004,MBB DEUPS,,ES_25181,,3,,
004,MBB DEUPS,,ES_25182,,3,,
004,MBB DEUPS,,ES_25183,,3,,
004,MBB DEUPS,,ES_25184,,3,,
004,MBB DEUPS,,ES_25185,,3,,
004,MBB DEUPS,,ES_25186,,3,,
004,MBB DEUPS,,ES_25187,,3,,
004,MBB DEUPS,,ES_25201,,3,,
004,MBB DEUPS,,ES_25202,,3,,
004,MBB DEUPS,,ES_25203,,3,,
004,MBB DEUPS,,ES_25205,,3,,
004,MBB DEUPS,,ES_25206,,3,,
004,MBB DEUPS,,ES_25207,,3,,
004,MBB DEUPS,,ES_25208,,3,,
004,MBB DEUPS,,ES_25209,,3,,
004,MBB DEUPS,,ES_25211,,3,,
004,MBB DEUPS,,ES_25212,,3,,
004,MBB DEUPS,,ES_25213,,3,,
004,MBB DEUPS,,ES_25214,,3,,
004,MBB DEUPS,,ES_25215,,3,,
004,MBB DEUPS,,ES_25216,,3,,
004,MBB DEUPS,,ES_25217,,3,,
004,MBB DEUPS,,ES_25218,,3,,
004,MBB DEUPS,,ES_25219,,3,,
004,MBB DEUPS,,ES_25221,,3,,
004,MBB DEUPS,,ES_25240,,3,,
004,MBB DEUPS,,ES_25242,,3,,
004,MBB DEUPS,,ES_25243,,3,,
004,MBB DEUPS,,ES_25244,,3,,
004,MBB DEUPS,,ES_25245,,3,,
004,MBB DEUPS,,ES_25246,,3,,
004,MBB DEUPS,,ES_25247,,3,,
004,MBB DEUPS,,ES_25248,,3,,
004,MBB DEUPS,,ES_25249,,3,,
004,MBB DEUPS,,ES_25251,,3,,
004,MBB DEUPS,,ES_25252,,3,,
004,MBB DEUPS,,ES_25253,,3,,
004,MBB DEUPS,,ES_25254,,3,,
004,MBB DEUPS,,ES_25255,,3,,
004,MBB DEUPS,,ES_25256,,3,,
004,MBB DEUPS,,ES_25257,,3,,
004,MBB DEUPS,,ES_25258,,3,,
004,MBB DEUPS,,ES_25259,,3,,
004,MBB DEUPS,,ES_2526,,3,,
004,MBB DEUPS,,ES_25270,,3,,
004,MBB DEUPS,,ES_25271,,3,,
004,MBB DEUPS,,ES_25272,,3,,
004,MBB DEUPS,,ES_25273,,3,,
004,MBB DEUPS,,ES_25274,,3,,
004,MBB DEUPS,,ES_25275,,3,,
004,MBB DEUPS,,ES_25277,,3,,
004,MBB DEUPS,,ES_25278,,3,,
004,MBB DEUPS,,ES_25279,,3,,
004,MBB DEUPS,,ES_2528,,3,,
004,MBB DEUPS,,ES_25290,,3,,
004,MBB DEUPS,,ES_25311,,3,,
004,MBB DEUPS,,ES_25312,,3,,
004,MBB DEUPS,,ES_25313,,3,,
004,MBB DEUPS,,ES_25314,,3,,
004,MBB DEUPS,,ES_25315,,3,,
004,MBB DEUPS,,ES_25316,,3,,
004,MBB DEUPS,,ES_25317,,3,,
004,MBB DEUPS,,ES_25318,,3,,
004,MBB DEUPS,,ES_25319,,3,,
004,MBB DEUPS,,ES_25321,,3,,
004,MBB DEUPS,,ES_25322,,3,,
004,MBB DEUPS,,ES_25323,,3,,
004,MBB DEUPS,,ES_25325,,3,,
004,MBB DEUPS,,ES_25326,,3,,
004,MBB DEUPS,,ES_25327,,3,,
004,MBB DEUPS,,ES_25328,,3,,
004,MBB DEUPS,,ES_25329,,3,,
004,MBB DEUPS,,ES_25330,,3,,
004,MBB DEUPS,,ES_25331,,3,,
004,MBB DEUPS,,ES_25332,,3,,
004,MBB DEUPS,,ES_25333,,3,,
004,MBB DEUPS,,ES_25334,,3,,
004,MBB DEUPS,,ES_25335,,3,,
004,MBB DEUPS,,ES_25337,,3,,
004,MBB DEUPS,,ES_25338,,3,,
004,MBB DEUPS,,ES_25339,,3,,
004,MBB DEUPS,,ES_25340,,3,,
004,MBB DEUPS,,ES_25341,,3,,
004,MBB DEUPS,,ES_25342,,3,,
004,MBB DEUPS,,ES_25344,,3,,
004,MBB DEUPS,,ES_25345,,3,,
